id1	text	label	triples	id2
text_134	庄子里的曹小颖:xiao锋日记	0	[]	[]
text_135	原因是我们觉得会吃不完，哪晓得小胖的战斗力这么强…	1	[]	[]
text_136	某个网络电视台，在网上找的。什么皇马球迷网提供的	2	[['发送犯罪报告', '电视台', 'HasSubevent'], ['研究控制室', '电视台', 'AtLocation'], ['网', '无聊和需要刺激', 'MotivatedByGoal'], ['网', '有现实生活', 'MotivatedByGoal'], ['网络', '联合计算机', 'CapableOf']]	[2, 2, 1, 1, 1]
text_137	为什么要说出来我去找个姓班的。我就是班太太了	2	[]	[]
text_138	清朝为江宁织造署、江南总督府、两江总督署。	0	[]	[]
text_139	你试试，文怡教的，只不过她是黑豆，我用的黄豆	1	[]	[]
text_140	真的假的？我这个金牛，咋一点感觉还没有呢？	2	[]	[]
text_141	哎，是啊，可是在靠窗和中间位置里选，我还是选了靠窗	2	[['可是', '每时每刻的尴尬', 'CapableOf']]	[1]
text_142	其真名为单增措，位于仙乃日与央迈勇之间（照片中五色海背后的雪山就是仙乃日雪山的南面山脊），海拔4600米，湖面呈圆形。	0	[]	[]
text_143	隨心飄曳:年花(如：桃花、水仙、金桔、五福临门…)；	0	[]	[]
text_144	梓笙艹哭赤司痴汉协会会员:求	0	[]	[]
text_145	走到朝天门码头就会想起以前看过的山城棒棒军。	0	[]	[]
text_146	loli卡卡曦攻攻儿子是奥斯卡:罗纳尔多利物浦	0	[]	[]
text_147	随州发现古代僧人坐化缸，祖孙三代护缸50余年。	0	[]	[]
text_148	我的妈呀你不会告诉我这是小琴自己做的吧？	2	[]	[]
text_149	Anna-傑嫂:回复lynn林筱晨:我和女兒就跟他在一齊啊	0	[]	[]
text_150	恩恩，可能是啵，那我喊个帅哥克陪你算了。	1	[['有灿烂笑容', '帅哥', 'MotivatedByGoal'], ['温柔又体贴', '帅哥', 'MotivatedByGoal'], ['漂亮资工弥', '帅哥', 'Desires'], ['帅哥', '逗女生开心', 'MotivatedByGoal'], ['帅哥', '去当明星', 'CapableOf'], ['帅哥', '让人赏心悦目', 'MotivatedByGoal'], ['帅哥', '想念他', 'Causes']]	[2, 2, 2, 1, 1, 1, 1]
text_151	从魅族Pro7发布后的网友评价来看，国内目前对待创新是差别对待的，比如，①这画屏要是苹果做出来，肯定一帮人跪舔，就像当年的3Dpress;	2	[['要知道缺点', '评价', 'Causes'], ['苹果', '插图字母', 'UsedFor']]	[2, 1]
text_152	人在做天再看，有央视春晚暖场，江苏春晚会大火	0	[]	[]
text_153	EdWestwick:明天开始三天的端午节假期	0	[]	[]
text_154	Vista看天下:转发微博李开复	0	[]	[]
text_155	布达拉宫广场有中心点标示和海拔高度标示，有武警守卫。	0	[]	[]
text_156	呃……这真的是我每天在办公室看到的你么	2	[['不满的员工', '办公室', 'AtLocation'], ['发热器', '办公室', 'AtLocation'], ['告密者', '办公室', 'AtLocation'], ['垃圾桶', '办公室', 'AtLocation'], ['狡猾的人', '办公室', 'AtLocation'], ['惊讶时所发声音', '呃', 'SimilarTo'], ['看到', '不屑', 'HasSubevent'], ['看到', '说无聊', 'HasSubevent']]	[2, 2, 2, 2, 2, 2, 1, 1]
text_157	您还想要面子就别雷我了.........	2	[['想要', '做梦', 'HasSubevent']]	[1]
text_158	蓝天白云下，碧波微动，远处的雪山和近处的石堆相呼应着，这就是青海湖，安静的青海湖。	1	[['有教养', '安静', 'HasSubevent'], ['安静', '平静的生活', 'MotivatedByGoal'], ['安静', '比较专心', 'HasSubevent']]	[2, 1, 1]
text_159	我们在煤市街南口站下，抵达的是前门大街的街尾，所以我们是从尾巴逛回去。	0	[]	[]
text_160	在印度，考上中央公务员堪比中国以前中了科举。	0	[]	[]
text_161	要闻：央视财经称数十家公司停牌躲灾中小投资者成代罪羔羊20日讯，近日数十家公司纷纷停牌，相当多的情况是股价面临下跌，公司为避免这种情况，干脆一停了之。	2	[['妨碍司法公正', '公司', 'HasSubevent'], ['下降的', '公司', 'HasSubevent'], ['焦虑症者', '公司', 'HasSubevent'], ['发送犯罪报告', '避免', 'HasSubevent'], ['公司', '银器丢失', 'HasSubevent'], ['公司', '讨厌上司', 'HasSubevent'], ['公司', '高误差或销售额', 'HasSubevent'], ['公司', '防小人', 'HasSubevent'], ['停牌', '控制交通', 'UsedFor'], ['投资者', '幕后放映', 'CapableOf'], ['投资者', '幕后放映的影像', 'CapableOf']]	[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
text_162	清代为江宁织造署、江南总督署、两江总督署，清康熙乾隆南巡时还以此为行宫；	0	[]	[]
text_163	4人在2002年演出的流星花园仿佛还在昨日。	0	[]	[]
text_164	BRTN网站www.brtn.cn北京IPTV、quot;	0	[]	[]
text_165	之前设成两个也是有人反映那边太乱后执行的。	2	[['发送犯罪预防', '执行', 'HasSubevent'], ['有人', '有怪声音', 'HasSubevent']]	[2, 1]
text_166	分享网易段子:挤到北京生活的人挺幽默的，买着动辄七八百万的房子，扛着屁股债干活，整天吸雾霾，完了你问他，为何来北京啊？	2	[['上台大', '生活', 'MotivatedByGoal'], ['短暂的休息', '生活', 'Causes'], ['生活', '无关紧要的蠢货', 'CapableOf'], ['生活', '浪费天', 'HasSubevent'], ['生活', '贪婪的人', 'HasSubevent'], ['买', '挥霍', 'HasSubevent'], ['买', '杀价', 'HasSubevent'], ['房子', '保持积累的垃圾', 'UsedFor'], ['房子', '提供庇护所', 'UsedFor']]	[2, 2, 1, 1, 1, 1, 1, 1, 1]
text_167	这里是南海观音的内部，这个位置相当于她的莲花座的地方。	0	[]	[]
text_168	你个抠逼，我这等着吃你过生日那顿大餐等他妈4个月了	2	[]	[]
text_169	我最后问拉瑟福德：您认为康伟最终找到香格里拉吗？	0	[]	[]
text_170	这张就是瑜伽李小双啊。脸变形了而已。你眼很尖哟	1	[['作为号召物的', '脸', 'SimilarTo'], ['精力旺盛的', '很', 'SimilarTo'], ['脸', '作为号召物的', 'SimilarTo']]	[2, 2, 1]
text_171	是啊。封校那年几乎天天不是翻墙就是钻栏杆。	2	[['栏杆', '预防事故', 'UsedFor']]	[1]
text_172	（财经网）PS：好好走路吧，别跑了	0	[]	[]
text_173	王家大院是晋派建筑的杰出代表和集大成者。	1	[]	[]
text_174	但是，我觉得武汉的古德寺是非常适合外拍的。	1	[['但是', '及时使用', 'CapableOf']]	[1]
text_175	WhowilllighttheOlympiccauldron?	0	[]	[]
text_176	篝火晚会我们没参加，在湖附近走了下就回去睡觉啦。	0	[]	[]
text_177	博物馆内的镇馆之宝太阳神鸟就在这里	1	[['考古发现和珍宝', '博物馆', 'AtLocation'], ['服务人员', '博物馆', 'AtLocation'], ['博物馆', '分离不同类型的', 'UsedFor'], ['博物馆', '教育公众', 'UsedFor'], ['博物馆', '发展文化价值', 'UsedFor'], ['博物馆', '著名的事物', 'AtLocation'], ['博物馆', '大型蜂群', 'AtLocation'], ['鸟', '维持平衡生态系统', 'UsedFor'], ['鸟', '显示交配时的热情', 'CapableOf'], ['鸟', '可爱的', 'HasProperty'], ['鸟', '翱翔在天际', 'CapableOf'], ['鸟', '羽毛丰满的', 'SimilarTo'], ['鸟', '不重要的', 'HasProperty'], ['鸟', '在天空中飞翔', 'CapableOf']]	[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_178	heaaaaaather:!!!!	0	[]	[]
text_179	清晨雨中的镇远变成一位文弱的书生，坐在岸边吟诗作对，站在柳树下边笛声飘扬。	1	[['清晨', '发起床气', 'HasSubevent']]	[1]
text_180	漠河北极村位于中国最北部的一个边陲小村，素有北极村、不夜城之称。	1	[]	[]
text_181	是因为你是春弯上不多的有女搭档的那男表演者么？	0	[]	[]
text_182	进了那么多球你怎么不说最后几分钟你防小戴倒地了	2	[]	[]
text_183	庞龙今晚19：30分cctv-3，?	0	[]	[]
text_184	Tiramisu-Curtain:	0	[]	[]
text_185	问他你知道我是谁的人麽？鱼吧的震震他	2	[]	[]
text_186	6月8日、9日（本周六周日），分别上6月10日、11日（下周一周二）的课。	0	[]	[]
text_187	上海东方卫视中国梦之声侯磊、阿来、刘思涵。	0	[]	[]
text_188	哎哟我擦亲弟真相了捏缘分哪缘分泪奔啊泪奔老婆	2	[['泪奔', '伤心', 'MotivatedByGoal'], ['泪奔', '恼怒', 'MotivatedByGoal'], ['泪奔', '懊悔', 'MotivatedByGoal'], ['泪奔', '难过', 'MotivatedByGoal']]	[1, 1, 1, 1]
text_189	预计公共科目笔试时间为11月23日-24日。	0	[]	[]
text_190	很想脱掉高跟鞋，赤脚走在被落日染成金黄色的西湖边…	1	[['被', '成绩单寄来', 'HasSubevent'], ['被', '技术性休学', 'HasSubevent']]	[1, 1]
text_191	把我妈得名字打错了打了一个估计中国没得的姓	2	[]	[]
text_192	原文评论[16]转发理由:虽然很希望贾总能成，但作为上市公司，越是这种时刻越要合规，暂时的困难不会击败一个拥有大心脏的人ReasonsQ：用着锤子的便签干着揭发贾跃亭的破事	1	[['告白成功', '很', 'Causes'], ['打开音响', '很', 'HasSubevent'], ['精力旺盛的', '很', 'SimilarTo'], ['找朋友', '用', 'HasSubevent'], ['找朋友出来', '用', 'HasSubevent'], ['抒情诗', '原文', 'SimilarTo'], ['改进图像', '上市公司', 'MotivatedByGoal'], ['很', '精力旺盛的', 'SimilarTo'], ['用', '先打开电脑', 'HasSubevent'], ['用', '很开心', 'Causes'], ['用', '很开心', 'HasSubevent'], ['原文', '保持门打开', 'UsedFor'], ['拥有', '开心', 'Causes'], ['拥有', '感觉幸福', 'Causes'], ['转发', '向前跌倒时保护自己', 'UsedFor']]	[2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]
text_193	029-853767808539360015802955575	0	[]	[]
text_194	但是如果不选择游览车的话，整个游湖绝对是非常非常的累。	2	[]	[]
text_195	别啊，不能就我一个人穿啊，咱俩得统一战线啊	2	[]	[]
text_196	南宫筱航:回复xiao猴子yi:就是的。	0	[]	[]
text_197	百越传媒朱敏怡:会不会成了华谊年会啊？	0	[]	[]
text_198	他不理就起诉他。反正他现在做风投。你出来走两步	2	[['不透明物体在任何光线下都有阴影', '现在', 'HasProperty'], ['贪污', '起诉', 'Causes']]	[2, 2]
text_199	下面有一圈星象图，是按古代天文观测的结果依次排列的。	0	[]	[]
text_200	私人一律不能办,除非你有间厂而且价值500万以上	2	[]	[]
text_201	2014马年春晚群发的我不回2014马年春晚群发的我不回播放335	0	[]	[]
text_202	右边那张是宝丽金吧？我印象中果然封面很宝丽金	1	[]	[]
text_203	我愧为襄樊人，我真的以为这是万达门口，哈哈哈	1	[['门口', '获得槲寄生', 'UsedFor']]	[1]
text_204	风行影随:转发微博新浪视频	0	[]	[]
text_205	那个不是你吗?我知道你现在回不到我的话拉	2	[['不透明物体在任何光线下都有阴影', '现在', 'HasProperty'], ['失败的', '现在', 'SimilarTo'], ['现在', '失败的', 'SimilarTo']]	[2, 2, 1]
text_206	由于已过了升旗时间，人还不是特别多，几分钟就过了安检。	1	[]	[]
text_207	会飞的猪:比如阿毛啊，阿龙啊，昌永啊	0	[]	[]
text_208	多拍点照片哦看看我回去的时候也去游下么	1	[]	[]
text_209	也别太狠了，发各大同性恋及房屋租赁网上就行	2	[]	[]
text_210	春晚30年，央视拍了纪录片，东方时空20年，央视拍了纪录片，青歌赛30年央视又拍了纪录片。	0	[]	[]
text_211	我错了。晚上要是打麻将我放炮给你，怎么样	2	[['想事情', '晚上', 'MotivatedByGoal'], ['想赌博', '打麻将', 'MotivatedByGoal'], ['无聊的人', '打麻将', 'Desires'], ['打麻将', '公然聚赌', 'Causes'], ['打麻将', '很紧张', 'HasSubevent'], ['打麻将', '消磨时间', 'Desires'], ['打麻将', '讲脏话', 'HasSubevent']]	[2, 2, 2, 1, 1, 1, 1]
text_212	如果说舞阳河延伸出镇远的骨架，那祝圣桥和青龙洞就是镇远灵魂所在。	1	[['河', '贯穿景观的课程', 'CapableOf'], ['灵魂', '精神', 'Synonym']]	[1, 1]
text_213	豆腐鱼Trespassing:	0	[]	[]
text_214	兴尽晚回舟误入藕花深处争渡争渡惊起一滩鸥鹭	1	[]	[]
text_215	1988年汉城奥运会召开前，韩国政府下令取消所有牌匾上的汉字标记。	0	[]	[]
text_216	从已经公布的一季报数据看，虽然较上一报告期的67的负债率下降到了56左右，但仍有超过188亿的总负债。	2	[]	[]
text_217	赵宇赵宇贝克汉姆的私人飞机明天上午将抵达北京。	0	[]	[]
text_218	落日下的九丈崖是不是像一个头戴皇冠的小狮子。	1	[]	[]
text_219	贾跃亭不再担任乐视控股法人，姐姐贾跃芳不再担任经理吴孟接任了贾跃亭和贾跃芳的职务。	1	[['经理', '委托任务', 'CapableOf']]	[1]
text_220	输几多啊？我听日反来拉等我，一起赢大钱啊	2	[]	[]
text_221	而那些曾经也在这里工作的男人们，在花园里紫薇花下喝下午茶的女士们，却随着历史被人们淡忘。	0	[]	[]
text_222	Amor被卷福和期末虐成渣:同光十三绝不	0	[]	[]
text_223	强烈推荐，此处是武昌起义的军政府所在地，尽可能地保留了当初的房屋布局。	1	[['发现图腾', '保留', 'HasSubevent'], ['保留', '受保护', 'SimilarTo'], ['房屋', '漂亮昂贵的买', 'HasProperty']]	[2, 1, 1]
text_224	见夫直哆嗦，妻问：在车内，何故冻成这样。	0	[]	[]
text_225	大到我们经常找不到它们，戏称不是来看动物的，而是来找动物的。	1	[['购买新鲜水果和蔬菜', '它们', 'MotivatedByGoal'], ['动物', '很快乐', 'HasSubevent'], ['动物', '比别人更平等', 'HasProperty'], ['动物', '睡到自然醒', 'CapableOf'], ['动物', '敏感性高的人类', 'HasProperty'], ['动物', '梦想和其他活动', 'CapableOf'], ['动物', '战斗教导其他', 'CapableOf'], ['动物', '丰盛的生命', 'Desires']]	[2, 1, 1, 1, 1, 1, 1, 1]
text_226	游玩于20120625，落霞与孤鹜齐飞，秋水共长天一色	0	[]	[]
text_227	虽然是复建的，但还是名声在外，去武汉旅游必去之处。	1	[['旅游', '逛名胜古迹', 'HasSubevent'], ['旅游', '买名产', 'HasSubevent'], ['旅游', '心情愉悦', 'Causes'], ['旅游', '好心情', 'Causes'], ['旅游', '有满足感', 'Causes'], ['旅游', '很快乐', 'Causes'], ['旅游', '很开心', 'Causes']]	[1, 1, 1, 1, 1, 1, 1]
text_228	头条新闻:转发微博新浪娱乐央视春晚引发的微博吐槽大潮，到今天愈演愈烈。	0	[]	[]
text_229	Alair1023evelyn妮子small-郑彬	0	[]	[]
text_230	我们是乘的公交，到大栅欄下车，在前门大街上还看了场相声	0	[]	[]
text_231	获奖信息将在当天晚八点整在央视春晚微博公布。	0	[]	[]
text_232	结局拍得太不合逻辑了，编辑为了拍续集乱写	2	[['贬损的', '不合逻辑', 'SimilarTo'], ['不合逻辑', '贬损的', 'SimilarTo']]	[2, 1]
text_233	北京创客空间:周三晚19:30来C2D2分享会了解	0	[]	[]
text_234	描绘了菖蒲、蜀葵、玉簪以及蔷薇等几种初夏的时令花卉，是为端午节所作的节令画。	0	[]	[]
text_235	看到他们有人付了四块钱，做了半个多小时呢	0	[]	[]
text_236	我做到了，怎么我感觉到这是练六脉神剑滴秘籍……	1	[['创建赫尔波瑟人', '感觉', 'Causes'], ['获取温暖', '感觉', 'HasSubevent']]	[2, 2]
text_237	我已经饿过劲了还是不想睡觉，这是为什么呢？	2	[['想偷懒的时候', '睡觉', 'HasSubevent'], ['电影太无聊', '睡觉', 'HasSubevent'], ['无聊的时候', '睡觉', 'HasSubevent'], ['偷懒', '睡觉', 'HasSubevent'], ['眼前一片黑暗', '睡觉', 'MotivatedByGoal'], ['睡觉', '消耗很多能量', 'MotivatedByGoal'], ['睡觉', '过度劳累', 'MotivatedByGoal']]	[2, 2, 2, 2, 2, 1, 1]
text_238	中二Jasager熊猫阿Bo:	0	[]	[]
text_239	曲院风荷位于西湖西侧，岳飞庙前面，是西湖十景之一。	0	[]	[]
text_240	樱花树下，挺有感觉的，不过这个人不是你吧？	1	[['获取温暖', '感觉', 'HasSubevent']]	[2]
text_241	步行到神木车站，坐火车下山（5分钟），就这样，阿里山的游玩算是结束了。	0	[]	[]
text_242	晚上就这么坐在布达拉宫广场前面，听着音乐喷泉的歌声和水声，看着布达拉宫的夜景；	0	[]	[]
text_243	你妈那你叫我怎么去这么远接我一下你要死啊	2	[]	[]
text_244	S小姐嘤嘤嘤:被证实了	0	[]	[]
text_245	北京时间今天凌晨4时，土耳其伊斯坦布尔、西班牙马德里、日本东京三城竞逐2020年夏季奥运会主办地。	0	[]	[]
text_246	尼玛，介是我的洗脸毛巾，你拿内裤洗脸啊？	2	[['毛巾', '枯燥的头发', 'UsedFor'], ['毛巾', '清理混乱', 'UsedFor']]	[1, 1]
text_247	南苏丹男子以无国籍身份参加奥运誓为生命而跑	1	[['保持健康', '生命', 'UsedFor'], ['受过良好教养的人', '跑', 'Desires'], ['受过良好教养的受过严格训练的人', '跑', 'Desires'], ['战斗敌人', '跑', 'HasSubevent'], ['锻炼', '跑', 'HasSubevent'], ['正在获取作业', '参加', 'HasSubevent'], ['运动精神', '奥运', 'HasSubevent'], ['生命', '与他人建立关系', 'HasSubevent'], ['生命', '坚持快乐', 'HasSubevent'], ['生命', '帮助人们', 'MotivatedByGoal'], ['生命', '顺利怀孕', 'HasSubevent'], ['跑', '成为物理上合适的', 'MotivatedByGoal']]	[2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]
text_248	茹总上大学的时候曾经是网球公开赛全校第五啊鸡儿	2	[['议论关于', '大学', 'AtLocation'], ['运动用品店', '网球', 'AtLocation'], ['大学', '学习偷窃研究', 'UsedFor']]	[2, 2, 1]
text_249	那里有神灵，你不妨偶遇一个，帮你开开天眼。	0	[]	[]
text_250	又一个我的天阿阿阿好没有存在感阿都回来有三四天了	2	[]	[]
